datetime_utc,open,high,low,close,volume
2026-03-23 23:36:00+00:00,70634.21,70684.16,70634.21,70679.65,1.52568
2026-03-23 23:37:00+00:00,70679.65,70693.78,70662.37,70690.69,2.69409
2026-03-23 23:38:00+00:00,70690.69,70698.26,70686.32,70698.26,1.92423
2026-03-23 23:39:00+00:00,70698.26,70699.69,70683.7,70699.68,1.96942
2026-03-23 23:40:00+00:00,70699.69,70741.32,70699.68,70734.21,7.63697
2026-03-23 23:41:00+00:00,70734.21,70800.0,70734.2,70780.67,9.31993
2026-03-23 23:42:00+00:00,70780.68,70780.68,70760.8,70760.81,2.96432
2026-03-23 23:43:00+00:00,70760.8,70777.06,70760.8,70763.49,1.74809
2026-03-23 23:44:00+00:00,70763.48,70774.37,70763.48,70767.17,0.99486
2026-03-23 23:45:00+00:00,70767.18,70796.91,70746.85,70757.36,9.66194
2026-03-23 23:46:00+00:00,70757.37,70800.0,70757.37,70800.0,1.23652
2026-03-23 23:47:00+00:00,70799.99,70827.16,70751.07,70751.07,5.96725
2026-03-23 23:48:00+00:00,70751.07,70772.67,70731.48,70740.01,4.57434
2026-03-23 23:49:00+00:00,70740.01,70787.03,70730.0,70787.03,22.23431
2026-03-23 23:50:00+00:00,70787.03,70788.85,70760.18,70771.12,48.69346
2026-03-23 23:51:00+00:00,70771.12,70809.15,70766.16,70786.56,3.37331
2026-03-23 23:52:00+00:00,70786.56,70838.41,70783.56,70833.32,8.17098
2026-03-23 23:53:00+00:00,70833.31,70863.63,70828.35,70863.63,5.80175
2026-03-23 23:54:00+00:00,70863.63,70864.78,70840.6,70852.73,10.22721
2026-03-23 23:55:00+00:00,70852.73,70874.0,70852.73,70874.0,2.82415
2026-03-23 23:56:00+00:00,70874.0,70998.0,70874.0,70912.35,17.19821
2026-03-23 23:57:00+00:00,70912.36,70925.91,70892.0,70923.43,3.05493
2026-03-23 23:58:00+00:00,70923.43,70935.84,70920.68,70923.34,5.14192
