datetime_utc,open,high,low,close,volume
2026-03-07 13:23:00+00:00,5179.77,5179.86,5179.77,5179.85,0.8854
2026-03-07 13:24:00+00:00,5179.86,5180.0,5179.86,5180.0,0.5679
2026-03-07 13:25:00+00:00,5180.0,5180.64,5180.0,5180.64,0.4794
2026-03-07 13:26:00+00:00,5180.64,5180.64,5180.64,5180.64,0.0323
2026-03-07 13:27:00+00:00,5180.63,5180.63,5180.63,5180.63,0.0039
2026-03-07 13:28:00+00:00,5180.67,5180.69,5180.67,5180.69,0.549
2026-03-07 13:29:00+00:00,5180.7,5180.7,5180.7,5180.7,0.0096
2026-03-07 13:30:00+00:00,5180.7,5180.71,5180.69,5180.71,0.3251
2026-03-07 13:31:00+00:00,5180.71,5180.81,5180.71,5180.81,0.1062
2026-03-07 13:32:00+00:00,5180.81,5180.87,5180.81,5180.86,1.3946
2026-03-07 13:33:00+00:00,5180.87,5180.87,5179.63,5179.64,3.7693
2026-03-07 13:34:00+00:00,5179.64,5179.64,5179.63,5179.64,0.3791
2026-03-07 13:35:00+00:00,5179.63,5179.64,5179.63,5179.64,0.1557
2026-03-07 13:36:00+00:00,5179.64,5179.64,5179.63,5179.63,0.1144
2026-03-07 13:37:00+00:00,5179.64,5182.48,5179.53,5181.12,26.3589
2026-03-07 13:38:00+00:00,5181.11,5181.38,5181.11,5181.11,1.0335
2026-03-07 13:39:00+00:00,5181.12,5181.39,5181.12,5181.39,1.1917
2026-03-07 13:40:00+00:00,5181.39,5181.39,5181.38,5181.38,0.0096
2026-03-07 13:41:00+00:00,5181.39,5181.39,5181.37,5181.37,0.3327
2026-03-07 13:42:00+00:00,5181.37,5181.37,5181.36,5181.37,0.3037
2026-03-07 13:43:00+00:00,5181.37,5181.37,5181.36,5181.37,0.1751
2026-03-07 13:44:00+00:00,5181.36,5181.37,5180.7,5180.7,0.9982
2026-03-07 13:45:00+00:00,5180.53,5180.53,5180.52,5180.52,0.02
2026-03-07 13:46:00+00:00,5180.53,5180.53,5180.52,5180.52,0.0984
2026-03-07 13:47:00+00:00,5180.52,5180.53,5180.52,5180.52,0.3262
2026-03-07 13:48:00+00:00,5180.53,5180.53,5180.53,5180.53,0.1935
2026-03-07 13:49:00+00:00,5180.53,5180.53,5180.52,5180.52,0.1439
2026-03-07 13:50:00+00:00,5180.53,5181.23,5180.53,5181.22,0.7198
2026-03-07 13:51:00+00:00,5181.22,5181.32,5181.22,5181.23,1.1635
2026-03-07 13:52:00+00:00,5181.23,5181.23,5181.23,5181.23,0.0109
2026-03-07 13:53:00+00:00,5181.23,5181.23,5180.93,5180.94,0.4658
2026-03-07 13:54:00+00:00,5180.94,5181.15,5180.94,5181.14,0.2623
2026-03-07 13:55:00+00:00,5181.15,5181.15,5181.05,5181.05,0.4477
2026-03-07 13:56:00+00:00,5181.06,5181.06,5181.05,5181.06,0.0996
2026-03-07 13:57:00+00:00,5181.06,5181.23,5181.06,5181.23,1.086
2026-03-07 13:58:00+00:00,5181.22,5181.22,5181.14,5181.22,1.6022
2026-03-07 13:59:00+00:00,5181.21,5181.22,5181.21,5181.21,0.3543
2026-03-07 14:00:00+00:00,5181.16,5181.16,5181.15,5181.16,0.3363
2026-03-07 14:01:00+00:00,5181.15,5181.15,5181.1,5181.1,0.3257
2026-03-07 14:02:00+00:00,5181.1,5181.1,5179.7,5179.7,3.0941
2026-03-07 14:03:00+00:00,5179.71,5179.71,5179.7,5179.7,0.2612
2026-03-07 14:04:00+00:00,5179.71,5181.23,5179.71,5181.23,1.2027
2026-03-07 14:05:00+00:00,5181.22,5181.22,5181.21,5181.21,0.8314
2026-03-07 14:06:00+00:00,5181.22,5181.22,5181.21,5181.22,0.0594
2026-03-07 14:07:00+00:00,5181.22,5181.22,5181.21,5181.22,0.0441
2026-03-07 14:08:00+00:00,5181.22,5181.22,5180.49,5180.49,2.1442
2026-03-07 14:09:00+00:00,5180.5,5180.5,5180.49,5180.49,0.9571
2026-03-07 14:10:00+00:00,5180.49,5180.49,5180.33,5180.33,1.0481
2026-03-07 14:11:00+00:00,5180.34,5180.34,5180.33,5180.34,0.0114
2026-03-07 14:12:00+00:00,5180.34,5180.34,5180.34,5180.34,0.2554
2026-03-07 14:13:00+00:00,5180.34,5180.34,5180.33,5180.34,0.3729
2026-03-07 14:14:00+00:00,5180.33,5180.34,5180.33,5180.34,0.3704
2026-03-07 14:15:00+00:00,5180.33,5180.34,5180.33,5180.34,0.0598
2026-03-07 14:16:00+00:00,5180.34,5180.34,5180.33,5180.34,0.131
2026-03-07 14:17:00+00:00,5180.34,5180.34,5180.33,5180.33,0.3211
2026-03-07 14:18:00+00:00,5180.33,5180.34,5180.33,5180.33,0.1086
2026-03-07 14:19:00+00:00,5180.34,5180.34,5180.33,5180.33,0.5545
2026-03-07 14:20:00+00:00,5180.33,5180.5,5180.32,5180.5,1.6986
2026-03-07 14:21:00+00:00,5180.5,5181.23,5180.5,5181.22,1.5042
2026-03-07 14:22:00+00:00,5181.23,5181.23,5180.9,5180.91,0.6196
2026-03-07 14:23:00+00:00,5180.9,5180.91,5180.9,5180.91,0.3911
2026-03-07 14:24:00+00:00,5180.9,5180.91,5180.8,5180.81,0.6047
2026-03-07 14:25:00+00:00,5180.8,5180.81,5180.8,5180.8,0.2505
2026-03-07 14:26:00+00:00,5180.8,5180.81,5180.8,5180.81,0.4317
2026-03-07 14:27:00+00:00,5180.81,5180.81,5180.8,5180.81,0.3598
2026-03-07 14:28:00+00:00,5180.8,5186.74,5180.8,5183.96,137.83
2026-03-07 14:29:00+00:00,5183.95,5183.96,5183.05,5183.05,4.0976
2026-03-07 14:30:00+00:00,5183.05,5183.06,5182.95,5182.98,1.5064
2026-03-07 14:31:00+00:00,5182.97,5183.22,5182.97,5183.22,1.9271
2026-03-07 14:32:00+00:00,5183.22,5183.22,5180.31,5180.65,28.9995
2026-03-07 14:33:00+00:00,5180.64,5180.65,5180.64,5180.65,1.7587
2026-03-07 14:34:00+00:00,5180.64,5180.65,5180.58,5180.59,4.2094
2026-03-07 14:35:00+00:00,5180.59,5180.6,5179.54,5180.49,9.4432
2026-03-07 14:36:00+00:00,5180.49,5180.49,5180.45,5180.46,2.1746
2026-03-07 14:37:00+00:00,5180.46,5181.32,5180.45,5181.32,1.4285
2026-03-07 14:38:00+00:00,5181.32,5181.35,5181.31,5181.31,1.1143
2026-03-07 14:39:00+00:00,5181.31,5182.01,5181.31,5182.01,0.99
2026-03-07 14:40:00+00:00,5182.0,5182.01,5182.0,5182.0,0.603
2026-03-07 14:41:00+00:00,5182.0,5182.0,5182.0,5182.0,0.2453
2026-03-07 14:42:00+00:00,5182.01,5185.07,5182.01,5183.63,24.9308
2026-03-07 14:43:00+00:00,5183.63,5183.63,5183.62,5183.63,0.1259
2026-03-07 14:44:00+00:00,5183.63,5183.63,5183.22,5183.22,0.7906
2026-03-07 14:45:00+00:00,5183.23,5183.23,5183.01,5183.01,0.1655
2026-03-07 14:46:00+00:00,5183.02,5183.25,5183.01,5183.25,0.1545
2026-03-07 14:47:00+00:00,5183.26,5183.26,5183.21,5183.21,0.1809
2026-03-07 14:48:00+00:00,5183.22,5183.22,5183.2,5183.21,0.4338
2026-03-07 14:49:00+00:00,5183.21,5183.21,5183.0,5183.0,0.2715
2026-03-07 14:50:00+00:00,5183.0,5183.15,5183.0,5183.14,1.4546
2026-03-07 14:51:00+00:00,5183.14,5183.15,5183.1,5183.11,1.1492
2026-03-07 14:52:00+00:00,5183.11,5183.11,5183.11,5183.11,0.0659
2026-03-07 14:53:00+00:00,5183.1,5183.11,5182.99,5183.01,1.9711
2026-03-07 14:54:00+00:00,5183.01,5183.02,5183.01,5183.02,0.1075
2026-03-07 14:55:00+00:00,5183.02,5183.02,5183.01,5183.01,0.1757
2026-03-07 14:56:00+00:00,5182.99,5183.0,5182.61,5182.62,1.063
2026-03-07 14:57:00+00:00,5182.62,5182.62,5182.61,5182.62,0.1449
2026-03-07 14:58:00+00:00,5182.61,5182.85,5182.2,5182.2,8.0289
2026-03-07 14:59:00+00:00,5182.2,5182.21,5182.2,5182.21,0.2792
2026-03-07 15:00:00+00:00,5182.21,5182.49,5182.2,5182.48,0.8271
2026-03-07 15:01:00+00:00,5182.49,5182.49,5182.48,5182.48,0.3818
2026-03-07 15:02:00+00:00,5182.49,5182.49,5182.48,5182.49,0.2658
2026-03-07 15:03:00+00:00,5182.49,5182.8,5182.49,5182.8,0.299
2026-03-07 15:04:00+00:00,5183.0,5183.9,5183.0,5183.89,12.3966
2026-03-07 15:05:00+00:00,5183.55,5183.9,5182.6,5183.01,5.5424
2026-03-07 15:06:00+00:00,5183.02,5183.02,5182.85,5182.85,0.083
2026-03-07 15:07:00+00:00,5182.85,5182.85,5182.73,5182.73,0.1299
2026-03-07 15:08:00+00:00,5182.6,5182.6,5182.08,5182.08,4.5084
2026-03-07 15:09:00+00:00,5182.09,5183.01,5182.09,5183.0,1.5195
2026-03-07 15:10:00+00:00,5183.0,5183.01,5182.39,5182.39,1.666
2026-03-07 15:11:00+00:00,5182.39,5182.39,5182.38,5182.38,0.1446
2026-03-07 15:12:00+00:00,5182.38,5182.38,5182.38,5182.38,0.0037
2026-03-07 15:13:00+00:00,5182.38,5182.39,5182.38,5182.39,0.3017
2026-03-07 15:14:00+00:00,5182.38,5182.39,5182.38,5182.38,0.2042
2026-03-07 15:15:00+00:00,5182.36,5182.37,5182.08,5182.08,1.2102
2026-03-07 15:16:00+00:00,5182.08,5182.09,5181.74,5181.74,2.4545
2026-03-07 15:17:00+00:00,5181.75,5181.75,5181.74,5181.74,0.0187
2026-03-07 15:18:00+00:00,5181.74,5181.74,5181.59,5181.6,2.0608
2026-03-07 15:19:00+00:00,5181.6,5181.6,5181.6,5181.6,0.0928
2026-03-07 15:20:00+00:00,5181.6,5181.6,5181.59,5181.59,1.0853
2026-03-07 15:21:00+00:00,5181.6,5181.6,5181.59,5181.59,0.2561
2026-03-07 15:22:00+00:00,5181.59,5181.59,5181.55,5181.55,0.1867
2026-03-07 15:23:00+00:00,5181.55,5181.55,5180.9,5180.91,1.6994
2026-03-07 15:24:00+00:00,5180.91,5180.91,5180.91,5180.91,0.1007
2026-03-07 15:25:00+00:00,5180.91,5180.91,5180.43,5180.44,0.1565
2026-03-07 15:26:00+00:00,5180.44,5180.44,5180.43,5180.43,0.0219
2026-03-07 15:27:00+00:00,5180.43,5180.71,5180.43,5180.71,0.0425
2026-03-07 15:28:00+00:00,5180.71,5180.71,5180.71,5180.71,0.0492
2026-03-07 15:29:00+00:00,5180.7,5180.7,5180.7,5180.7,0.0027
2026-03-07 15:30:00+00:00,5180.71,5180.71,5180.7,5180.71,0.3797
2026-03-07 15:31:00+00:00,5180.71,5180.85,5180.71,5180.85,0.0778
2026-03-07 15:32:00+00:00,5180.86,5180.87,5180.86,5180.87,0.0092
2026-03-07 15:33:00+00:00,5180.87,5180.87,5180.75,5180.75,0.2662
2026-03-07 15:34:00+00:00,5180.75,5180.76,5180.43,5180.75,2.8386
2026-03-07 15:35:00+00:00,5180.74,5180.75,5180.74,5180.75,0.0741
2026-03-07 15:36:00+00:00,5180.75,5180.75,5180.74,5180.74,0.3807
2026-03-07 15:37:00+00:00,5180.75,5181.12,5180.75,5181.12,0.2448
2026-03-07 15:38:00+00:00,5181.12,5181.19,5181.12,5181.19,0.3913
2026-03-07 15:39:00+00:00,5181.19,5181.19,5181.18,5181.19,0.835
2026-03-07 15:40:00+00:00,5181.19,5181.79,5181.18,5181.79,1.2028
2026-03-07 15:41:00+00:00,5181.78,5181.79,5181.78,5181.79,0.2482
2026-03-07 15:42:00+00:00,5181.79,5181.79,5181.79,5181.79,0.659
2026-03-07 15:43:00+00:00,5181.79,5181.79,5181.78,5181.78,0.0943
2026-03-07 15:44:00+00:00,5181.79,5181.79,5181.28,5181.29,0.226
2026-03-07 15:45:00+00:00,5181.28,5181.29,5181.28,5181.28,1.2548
2026-03-07 15:46:00+00:00,5181.29,5181.56,5181.29,5181.55,0.3166
2026-03-07 15:47:00+00:00,5181.56,5181.56,5181.55,5181.56,0.916
2026-03-07 15:48:00+00:00,5181.55,5181.92,5181.55,5181.92,0.5112
2026-03-07 15:49:00+00:00,5181.92,5182.12,5181.92,5182.11,0.7161
2026-03-07 15:50:00+00:00,5182.12,5182.12,5182.11,5182.11,0.0781
2026-03-07 15:51:00+00:00,5182.12,5182.17,5182.12,5182.16,0.1482
2026-03-07 15:52:00+00:00,5182.17,5182.17,5182.16,5182.17,0.9425
2026-03-07 15:53:00+00:00,5182.16,5182.17,5182.16,5182.17,0.349
2026-03-07 15:54:00+00:00,5182.17,5182.17,5182.16,5182.17,0.5831
2026-03-07 15:55:00+00:00,5182.17,5182.17,5182.16,5182.16,0.0962
2026-03-07 15:56:00+00:00,5182.17,5182.17,5182.16,5182.17,0.244
2026-03-07 15:57:00+00:00,5182.17,5182.17,5182.16,5182.16,0.3667
2026-03-07 15:58:00+00:00,5182.17,5182.62,5182.17,5182.62,1.2884
2026-03-07 15:59:00+00:00,5182.61,5182.62,5182.61,5182.62,0.4735
2026-03-07 16:00:00+00:00,5182.62,5182.8,5182.61,5182.8,0.4479
2026-03-07 16:01:00+00:00,5182.79,5182.79,5182.79,5182.79,0.4456
2026-03-07 16:02:00+00:00,5182.79,5182.79,5182.75,5182.75,1.0781
2026-03-07 16:03:00+00:00,5182.75,5182.76,5182.75,5182.75,0.272
2026-03-07 16:04:00+00:00,5182.76,5182.76,5182.75,5182.75,1.3668
2026-03-07 16:05:00+00:00,5182.76,5182.76,5182.75,5182.76,1.6406
2026-03-07 16:06:00+00:00,5182.76,5182.76,5182.75,5182.76,0.4036
2026-03-07 16:07:00+00:00,5182.76,5182.76,5182.76,5182.76,0.0738
2026-03-07 16:08:00+00:00,5182.76,5182.76,5182.75,5182.75,0.1228
2026-03-07 16:09:00+00:00,5182.75,5182.76,5182.75,5182.75,0.5954
2026-03-07 16:10:00+00:00,5182.76,5182.76,5182.76,5182.76,0.0047
2026-03-07 16:11:00+00:00,5182.76,5182.76,5182.75,5182.75,1.8034
2026-03-07 16:12:00+00:00,5182.76,5182.76,5182.75,5182.76,0.4671
2026-03-07 16:13:00+00:00,5182.75,5182.92,5182.75,5182.92,1.1919
2026-03-07 16:14:00+00:00,5182.92,5182.92,5182.92,5182.92,0.0417
2026-03-07 16:15:00+00:00,5182.92,5182.92,5182.91,5182.92,0.4059
2026-03-07 16:16:00+00:00,5182.92,5182.92,5182.91,5182.92,1.5151
2026-03-07 16:17:00+00:00,5182.92,5182.92,5182.91,5182.92,0.5387
2026-03-07 16:18:00+00:00,5182.92,5182.92,5182.91,5182.92,0.241
2026-03-07 16:19:00+00:00,5182.92,5183.48,5182.92,5183.48,0.1645
2026-03-07 16:20:00+00:00,5183.48,5183.48,5182.75,5183.21,2.9348
2026-03-07 16:21:00+00:00,5183.21,5183.21,5183.2,5183.21,0.5249
2026-03-07 16:22:00+00:00,5183.21,5183.21,5183.21,5183.21,0.0166
2026-03-07 16:23:00+00:00,5183.2,5183.2,5182.77,5182.78,0.3612
2026-03-07 16:24:00+00:00,5182.78,5183.1,5182.75,5182.76,1.2639
2026-03-07 16:25:00+00:00,5182.76,5182.76,5182.75,5182.76,0.0772
2026-03-07 16:26:00+00:00,5182.76,5182.76,5182.75,5182.76,0.2944
2026-03-07 16:27:00+00:00,5182.76,5182.76,5182.75,5182.75,0.1241
2026-03-07 16:28:00+00:00,5182.76,5182.76,5182.75,5182.76,0.0594
2026-03-07 16:29:00+00:00,5182.76,5182.76,5182.75,5182.75,0.0509
2026-03-07 16:30:00+00:00,5182.75,5183.48,5182.75,5183.48,0.054
2026-03-07 16:31:00+00:00,5183.48,5183.48,5183.42,5183.42,0.0666
2026-03-07 16:32:00+00:00,5183.42,5183.43,5183.18,5183.18,0.3474
2026-03-07 16:33:00+00:00,5183.19,5183.4,5183.19,5183.4,1.0887
2026-03-07 16:34:00+00:00,5183.48,5183.62,5183.48,5183.62,1.218
2026-03-07 16:35:00+00:00,5183.62,5183.62,5183.61,5183.61,0.1899
2026-03-07 16:36:00+00:00,5183.62,5183.62,5183.61,5183.62,0.6505
2026-03-07 16:37:00+00:00,5183.61,5183.61,5183.61,5183.61,0.4062
2026-03-07 16:38:00+00:00,5183.61,5183.62,5183.61,5183.61,0.1183
2026-03-07 16:39:00+00:00,5183.61,5183.61,5183.61,5183.61,0.0616
2026-03-07 16:40:00+00:00,5183.62,5183.62,5183.28,5183.29,1.253
2026-03-07 16:41:00+00:00,5183.28,5183.29,5183.19,5183.19,0.1758
2026-03-07 16:42:00+00:00,5183.19,5183.2,5182.93,5182.93,0.4889
2026-03-07 16:43:00+00:00,5182.94,5183.2,5182.93,5183.19,0.1415
2026-03-07 16:44:00+00:00,5183.19,5183.2,5183.19,5183.19,0.1186
2026-03-07 16:45:00+00:00,5183.19,5183.2,5183.19,5183.19,0.1038
2026-03-07 16:46:00+00:00,5183.19,5183.62,5183.19,5183.62,0.0932
2026-03-07 16:47:00+00:00,5183.61,5183.62,5183.61,5183.62,0.1349
2026-03-07 16:48:00+00:00,5183.62,5183.62,5183.61,5183.62,0.1795
2026-03-07 16:49:00+00:00,5183.62,5183.62,5183.62,5183.62,0.0845
2026-03-07 16:50:00+00:00,5183.62,5183.62,5183.62,5183.62,0.2967
2026-03-07 16:51:00+00:00,5183.63,5183.72,5183.63,5183.72,0.3868
2026-03-07 16:52:00+00:00,5183.72,5183.72,5183.71,5183.72,0.3205
2026-03-07 16:53:00+00:00,5183.72,5183.72,5183.22,5183.23,0.4818
2026-03-07 16:54:00+00:00,5183.23,5183.23,5183.22,5183.23,0.3529
2026-03-07 16:55:00+00:00,5183.23,5188.85,5183.22,5188.16,43.8188
2026-03-07 16:56:00+00:00,5188.05,5188.05,5187.11,5187.12,1.5245
2026-03-07 16:57:00+00:00,5187.01,5187.12,5187.0,5187.12,1.3995
2026-03-07 16:58:00+00:00,5187.12,5187.64,5187.12,5187.64,2.6682
2026-03-07 16:59:00+00:00,5187.63,5188.16,5187.21,5187.22,2.3043
2026-03-07 17:00:00+00:00,5187.22,5188.65,5187.22,5188.06,18.4892
2026-03-07 17:01:00+00:00,5188.06,5188.06,5187.85,5187.85,1.2927
2026-03-07 17:02:00+00:00,5187.86,5188.11,5187.85,5188.11,0.4505
2026-03-07 17:03:00+00:00,5188.1,5188.1,5187.22,5187.41,14.3337
2026-03-07 17:04:00+00:00,5187.42,5187.94,5187.41,5187.55,1.415
2026-03-07 17:05:00+00:00,5187.93,5187.93,5187.42,5187.42,0.6297
2026-03-07 17:06:00+00:00,5187.42,5187.43,5187.16,5187.16,0.5663
2026-03-07 17:07:00+00:00,5187.16,5187.16,5187.1,5187.11,0.6854
2026-03-07 17:08:00+00:00,5187.11,5187.11,5187.1,5187.11,0.0405
2026-03-07 17:09:00+00:00,5187.1,5187.1,5187.1,5187.1,0.256
2026-03-07 17:10:00+00:00,5187.11,5187.84,5187.11,5187.36,0.5355
2026-03-07 17:11:00+00:00,5187.35,5187.35,5187.01,5187.01,0.4827
2026-03-07 17:12:00+00:00,5187.0,5187.01,5186.89,5186.89,0.1248
2026-03-07 17:13:00+00:00,5186.88,5186.88,5186.79,5186.79,1.0224
2026-03-07 17:14:00+00:00,5186.8,5186.8,5186.79,5186.79,1.2028
2026-03-07 17:15:00+00:00,5186.8,5186.8,5186.79,5186.79,0.2107
2026-03-07 17:16:00+00:00,5186.79,5186.8,5186.79,5186.79,0.2605
2026-03-07 17:17:00+00:00,5186.79,5186.8,5186.79,5186.79,0.8064
2026-03-07 17:18:00+00:00,5186.79,5186.8,5186.79,5186.79,0.3549
2026-03-07 17:19:00+00:00,5186.8,5186.8,5186.79,5186.79,0.0764
2026-03-07 17:20:00+00:00,5186.79,5186.8,5186.79,5186.79,0.0141
2026-03-07 17:21:00+00:00,5186.8,5186.8,5186.79,5186.79,0.6527
2026-03-07 17:22:00+00:00,5186.79,5186.79,5185.92,5185.92,4.5902
2026-03-07 17:23:00+00:00,5185.93,5187.21,5185.93,5187.21,13.0023
2026-03-07 17:24:00+00:00,5186.87,5187.84,5186.87,5187.36,5.0808
2026-03-07 17:25:00+00:00,5187.36,5187.84,5187.36,5187.83,12.4055
2026-03-07 17:26:00+00:00,5187.83,5188.02,5187.8,5188.01,6.4339
2026-03-07 17:27:00+00:00,5188.02,5188.02,5187.81,5187.81,3.691
2026-03-07 17:28:00+00:00,5187.81,5187.82,5187.81,5187.82,0.5956
2026-03-07 17:29:00+00:00,5187.82,5187.82,5187.8,5187.8,1.6862
2026-03-07 17:30:00+00:00,5187.8,5187.8,5187.42,5187.43,0.5765
2026-03-07 17:31:00+00:00,5187.42,5187.42,5187.42,5187.42,0.0471
2026-03-07 17:32:00+00:00,5187.43,5187.43,5187.35,5187.35,1.9146
2026-03-07 17:33:00+00:00,5187.36,5187.36,5187.35,5187.35,0.0651
2026-03-07 17:34:00+00:00,5187.36,5187.36,5187.35,5187.36,0.84
2026-03-07 17:35:00+00:00,5187.36,5187.36,5187.35,5187.36,0.296
2026-03-07 17:36:00+00:00,5187.35,5187.36,5186.71,5186.72,1.0665
2026-03-07 17:37:00+00:00,5186.71,5186.71,5186.56,5186.56,1.0416
2026-03-07 17:38:00+00:00,5186.57,5186.57,5186.38,5186.38,0.4157
2026-03-07 17:39:00+00:00,5186.37,5186.37,5185.98,5185.99,1.112
2026-03-07 17:40:00+00:00,5185.99,5185.99,5185.98,5185.98,2.1204
2026-03-07 17:41:00+00:00,5185.99,5185.99,5185.93,5185.93,0.1592
2026-03-07 17:42:00+00:00,5185.93,5185.94,5185.93,5185.93,0.8437
2026-03-07 17:43:00+00:00,5185.94,5185.96,5185.94,5185.95,0.2674
2026-03-07 17:44:00+00:00,5185.95,5185.95,5185.94,5185.94,0.4379
2026-03-07 17:45:00+00:00,5185.95,5185.95,5185.94,5185.95,0.3608
2026-03-07 17:46:00+00:00,5185.95,5186.05,5185.94,5185.94,5.1524
2026-03-07 17:47:00+00:00,5185.95,5186.87,5185.95,5186.87,3.9858
2026-03-07 17:48:00+00:00,5186.88,5187.06,5186.88,5187.06,1.5679
2026-03-07 17:49:00+00:00,5187.06,5187.06,5187.05,5187.05,0.0149
2026-03-07 17:50:00+00:00,5187.05,5187.06,5186.51,5186.52,0.4698
2026-03-07 17:51:00+00:00,5186.51,5186.51,5186.5,5186.5,0.2561
2026-03-07 17:52:00+00:00,5186.51,5186.51,5186.37,5186.38,0.5256
2026-03-07 17:53:00+00:00,5186.37,5186.37,5186.35,5186.35,0.293
2026-03-07 17:54:00+00:00,5186.36,5186.36,5186.36,5186.36,0.0711
2026-03-07 17:55:00+00:00,5186.35,5186.35,5185.93,5185.93,0.7513
2026-03-07 17:56:00+00:00,5185.93,5185.94,5185.93,5185.93,0.9852
2026-03-07 17:57:00+00:00,5185.94,5185.94,5185.55,5185.56,1.0439
2026-03-07 17:58:00+00:00,5185.56,5185.56,5185.0,5185.0,0.2325
2026-03-07 17:59:00+00:00,5185.01,5185.01,5185.0,5185.0,0.6706
2026-03-07 18:00:00+00:00,5185.0,5185.0,5183.43,5183.43,6.435
2026-03-07 18:01:00+00:00,5183.43,5183.43,5182.81,5182.81,0.4775
2026-03-07 18:02:00+00:00,5182.8,5182.8,5180.91,5180.91,0.8945
2026-03-07 18:03:00+00:00,5180.91,5181.34,5180.3,5181.25,6.0234
2026-03-07 18:04:00+00:00,5181.24,5181.34,5180.7,5181.25,5.4869
2026-03-07 18:05:00+00:00,5181.25,5181.26,5181.25,5181.26,0.3098
2026-03-07 18:06:00+00:00,5181.25,5181.26,5181.25,5181.26,0.2351
2026-03-07 18:07:00+00:00,5181.25,5181.25,5180.91,5180.91,0.2568
2026-03-07 18:08:00+00:00,5180.7,5180.8,5180.3,5180.8,4.3272
2026-03-07 18:09:00+00:00,5180.79,5180.8,5180.79,5180.8,0.0159
2026-03-07 18:10:00+00:00,5180.79,5180.89,5180.46,5180.65,3.9012
2026-03-07 18:11:00+00:00,5180.9,5182.09,5180.9,5182.09,0.5979
2026-03-07 18:12:00+00:00,5182.09,5182.16,5182.08,5182.16,0.4297
2026-03-07 18:13:00+00:00,5182.17,5182.22,5182.17,5182.22,0.029
2026-03-07 18:14:00+00:00,5182.22,5182.22,5182.21,5182.22,0.8281
2026-03-07 18:15:00+00:00,5182.22,5182.22,5182.21,5182.21,0.6564
2026-03-07 18:16:00+00:00,5182.21,5182.22,5182.21,5182.22,0.111
2026-03-07 18:17:00+00:00,5182.22,5182.71,5182.22,5182.71,1.5405
2026-03-07 18:18:00+00:00,5182.74,5182.75,5182.74,5182.74,0.1022
2026-03-07 18:19:00+00:00,5182.74,5182.75,5182.74,5182.74,0.1468
2026-03-07 18:20:00+00:00,5182.74,5182.74,5182.69,5182.69,0.0109
2026-03-07 18:21:00+00:00,5182.68,5182.69,5182.68,5182.69,0.2406
2026-03-07 18:22:00+00:00,5182.69,5182.75,5182.69,5182.75,0.8662
2026-03-07 18:23:00+00:00,5182.75,5182.75,5182.75,5182.75,0.0849
2026-03-07 18:24:00+00:00,5182.75,5182.75,5182.74,5182.75,0.24
2026-03-07 18:25:00+00:00,5182.75,5182.75,5182.75,5182.75,0.705
2026-03-07 18:26:00+00:00,5182.75,5182.75,5182.74,5182.74,0.7723
2026-03-07 18:27:00+00:00,5182.74,5182.74,5182.66,5182.66,0.1807
2026-03-07 18:28:00+00:00,5182.65,5182.65,5182.2,5182.2,0.276
2026-03-07 18:29:00+00:00,5182.21,5182.65,5182.2,5182.33,3.3123
2026-03-07 18:30:00+00:00,5182.34,5182.34,5182.33,5182.34,0.7531
2026-03-07 18:31:00+00:00,5182.34,5182.75,5182.33,5182.75,0.3668
2026-03-07 18:32:00+00:00,5182.75,5182.75,5182.74,5182.74,0.1442
2026-03-07 18:33:00+00:00,5182.74,5182.74,5182.65,5182.65,0.1776
2026-03-07 18:34:00+00:00,5182.65,5182.65,5182.65,5182.65,0.0
2026-03-07 18:35:00+00:00,5182.65,5182.66,5182.65,5182.66,0.1628
2026-03-07 18:36:00+00:00,5182.66,5182.7,5182.66,5182.7,0.3598
2026-03-07 18:37:00+00:00,5182.69,5182.75,5182.69,5182.75,0.0531
2026-03-07 18:38:00+00:00,5182.74,5182.74,5182.11,5182.12,0.1579
2026-03-07 18:39:00+00:00,5182.11,5182.11,5181.38,5181.38,0.1929
2026-03-07 18:40:00+00:00,5181.38,5181.82,5181.38,5181.82,0.3425
2026-03-07 18:41:00+00:00,5181.82,5181.9,5181.82,5181.9,0.1698
2026-03-07 18:42:00+00:00,5181.9,5182.38,5181.89,5182.38,0.5358
2026-03-07 18:43:00+00:00,5182.37,5182.38,5182.05,5182.05,0.8826
2026-03-07 18:44:00+00:00,5182.05,5182.75,5182.04,5182.75,0.7028
2026-03-07 18:45:00+00:00,5182.75,5183.16,5182.75,5183.16,1.9537
2026-03-07 18:46:00+00:00,5183.16,5183.16,5183.15,5183.16,0.1337
2026-03-07 18:47:00+00:00,5183.16,5183.23,5183.16,5183.23,0.6566
2026-03-07 18:48:00+00:00,5183.22,5183.23,5183.22,5183.23,0.1395
2026-03-07 18:49:00+00:00,5183.23,5183.23,5183.23,5183.23,0.162
2026-03-07 18:50:00+00:00,5183.23,5183.23,5183.22,5183.22,0.1236
2026-03-07 18:51:00+00:00,5182.81,5182.92,5182.8,5182.92,0.1601
2026-03-07 18:52:00+00:00,5182.92,5182.92,5182.91,5182.92,0.5549
2026-03-07 18:53:00+00:00,5182.92,5182.92,5182.92,5182.92,0.2872
2026-03-07 18:54:00+00:00,5182.92,5182.92,5182.91,5182.92,0.6313
2026-03-07 18:55:00+00:00,5182.92,5182.92,5182.91,5182.91,0.1414
